id	emotion
2719_0008_A_79	0.04209531471133232,0.9995179772377014,0,0,0,0
2719_0008_A_80	0,0.02198619768023491,0.20237381756305695,0,0,0
2719_0008_A_81	0,0.04351973533630371,0.09521525353193283,0.038678016513586044,0.022543683648109436,0.578535258769989
2719_0008_A_82	0.04063479229807854,0.19344283640384674,0,0,0.03239692747592926,0
2719_0008_A_83	0,0.06261494010686874,0.009891679510474205,0,0,0
2719_0006_A_54	0.03090740367770195,0.03900444135069847,0.05811680108308792,0.17222952842712402,0,0.04012598097324371
2719_0006_A_55	0,0.0015643462538719177,0.046315766870975494,0,0,0.010563258081674576
2719_0006_A_56	0,0.060260675847530365,0.06975909322500229,0,0,0
2719_0006_A_57	0.09648306667804718,0.34375622868537903,0.1091642752289772,0,0,0
2719_0006_A_58	0.03389827534556389,0.13792717456817627,0.012974148616194725,0,0.0212085098028183,0
2719_0006_A_59	0.38305047154426575,0.28297170996665955,0.12653198838233948,0,0,0
2719_0006_A_60	0.09539969265460968,0.04847532510757446,0.02490990422666073,0,0,0.026717130094766617
2719_0006_A_63	0.04922495409846306,0,0.08057201653718948,0,0,0.02215658873319626
2719_0006_A_64	0.2683161199092865,0.1229034811258316,0.011895379051566124,0,0,0.1257392019033432
2719_0006_A_65	0.08913944661617279,0.16685110330581665,0.0078029390424489975,0.33132949471473694,0,0
2719_0006_A_66	0.10375277698040009,0.11497902870178223,0.07964276522397995,0.14861135184764862,0.13362286984920502,0
2719_0006_A_67	0.10275967419147491,0.14603394269943237,0.013000419363379478,0.139254629611969,0,0
2719_0006_A_68	0.5952784419059753,0.12170664221048355,0.053618498146533966,0.2006542980670929,0.053363725543022156,0.4302231967449188
2719_0006_A_69	0,0.020035549998283386,0.0006149169057607651,0.20463773608207703,0.049107179045677185,0.06736293435096741
2719_0006_A_70	0,0,0.05727782100439072,1.0417295694351196,0.02104039490222931,0.22413748502731323
2719_0008_A_85	0,0,0.01246330700814724,0.010699506849050522,0,0
2719_0008_A_86	0,0.06893137842416763,0.026630600914359093,0.006664510816335678,0,0
2719_0008_A_87	0,0.06412939727306366,0.029775967821478844,0,0.0023527294397354126,0
2719_0008_A_88	0.00779680535197258,0,0.09068230539560318,0.45776668190956116,0.020592734217643738,0.07633455097675323
2719_0008_A_89	0,0,0.16224873065948486,0.15426050126552582,0.10422550141811371,0.4082508981227875
2719_0008_A_90	0,0.0049143023788928986,0.09103571623563766,0.0885007232427597,0.009243801236152649,0.03115912526845932
2719_0008_A_91	0.02046225592494011,0.005589239299297333,0.057572051882743835,1.4033451080322266,0,0
2719_0008_A_92	0.002952229231595993,0.021387744694948196,0.04774840921163559,0.08852307498455048,0.20845259726047516,0.002509303390979767
2719_0008_A_93	0,0,0.023733189329504967,0.1332329362630844,0.0641288012266159,0.05097196251153946
2719_0008_A_94	0.020335715264081955,0.09671862423419952,0.008559828624129295,0,0.023284509778022766,0
2719_0008_A_95	0,0.042739301919937134,0.21374130249023438,0,0,0.015759196132421494
2719_0008_A_96	0,0.1457497924566269,0.026180287823081017,0.07293850183486938,0,0.009877089411020279
2719_0008_A_97	0.02276850864291191,0.08461590111255646,0.06016329675912857,0,0.03880058228969574,0
2719_0008_A_98	0,0.03122657537460327,0.004659106954932213,0,0.01235075294971466,0
2719_0008_A_99	0,0,0.023594265803694725,0,0,0
2719_0008_A_100	0.1667570322751999,0.8868079781532288,0.6157922744750977,0.023826416581869125,0.01762951910495758,0.4277289807796478
2719_0008_A_101	0.008963476866483688,0.15941038727760315,0.11637955158948898,0,0.048242196440696716,0.018873214721679688
2719_0009_A_117	0.018426578491926193,0.04424063488841057,0,0,0,0
2719_0009_A_118	0.007239174097776413,0.00972028449177742,0,0,0,0
2719_0009_A_119	0,0.021006248891353607,0.04237761348485947,0,0,0
2719_0009_A_120	0.03697694465517998,0.22057867050170898,1.0714216232299805,0,0,0.04594080522656441
2719_0009_A_121	0.005695294588804245,0.055734142661094666,0.04593554884195328,0,0,0.02222985401749611
2719_0009_A_122	0.011491578072309494,0.06206269562244415,0.056113921105861664,0,0.00737781822681427,0
2719_0009_A_123	0,0.024221621453762054,0.035954467952251434,0,0,0
2719_0009_A_124	0.013543318957090378,0.06452446430921555,0.16275562345981598,0.6771672368049622,0.056325867772102356,0.11795700341463089
2719_0009_A_125	0,0,0.7055094242095947,0.029710616916418076,0,0.028244055807590485
2719_0009_A_126	0,0.2359742522239685,0.08117824047803879,0,0.06309740245342255,0.1622193455696106
2719_0009_A_127	0.003459196537733078,0.04076123237609863,0.04795470088720322,0.756175696849823,0,0.029935263097286224
2719_0009_A_128	0.012628745287656784,0.04671300947666168,0.04781734198331833,0.27796101570129395,0,0.01291830837726593
2719_0009_A_129	0,0.026562228798866272,0.05596672743558884,0,0,0.15568500757217407
2719_0009_A_102	0.016628455370664597,1.9475154876708984,0.031431011855602264,0,0.04043947160243988,0
2719_0009_A_103	0.016937952488660812,0.17017105221748352,0.029418563470244408,0,0,0
2719_0009_A_104	0.030395489186048508,0.259724885225296,0.029960742220282555,0,0.000660434365272522,0
2719_0009_A_105	0.029985349625349045,0.2816431224346161,0.025224974378943443,0,0,0
2719_0009_A_106	0.03585321828722954,0.20249338448047638,0,0.10545273125171661,0,0.09073954075574875
2719_0009_A_107	0,0,9.070895612239838e-05,0,0,0.006839584559202194
2719_0009_A_108	0,0,0.01126568578183651,0,0,0
2719_0009_A_109	0,0,0.03480162471532822,0.005519922822713852,0,0
2719_0009_A_110	0,0,0.0521324947476387,0,0,0
2719_0009_A_111	0.017639826983213425,0.016696225851774216,0.09926759451627731,0,0.15448062121868134,0.20275622606277466
2719_0009_A_112	0,0.0420207642018795,0.01906912587583065,0.009839724749326706,0,0.06479033082723618
2719_0009_A_113	0,0.12772150337696075,0.09015179425477982,0,0,0
2719_0009_A_114	0,0,0.0474722757935524,0.48643335700035095,0.2903176546096802,0
2719_0009_A_115	0.024032335728406906,0.1041506975889206,0.18650104105472565,0.23584435880184174,0.34638822078704834,0.19947367906570435
2719_0009_A_130	0,0.06898698955774307,0.024087956175208092,0,0,0
2719_0009_A_131	0.5652003884315491,0.5650126338005066,0.09799774736166,0.09835560619831085,0.13299046456813812,0
2719_0009_A_132	0.0918271392583847,0.332271933555603,0.03554870933294296,0,0,0
2719_0009_A_133	0.13152678310871124,0.29384174942970276,0,0,0,0
2719_0009_A_134	0,0.11727935820817947,0.056371740996837616,0,0,0
2719_0009_A_135	0.00903923436999321,0.05607367306947708,0.02351314388215542,0,0,0
2719_0009_A_137	0.007499914616346359,0,0.020939206704497337,0.3021222949028015,0,0.03577888756990433
2719_0010_A_139	0.2398671954870224,1.141465187072754,0.41347283124923706,0.02701009437441826,0.06581346690654755,0
2719_0010_A_140	0.1905912458896637,0.6935274004936218,0.19215260446071625,0,0.028320148587226868,0
2719_0010_A_144	0.0033370964229106903,0.21843203902244568,0.08074245601892471,0,0.06305451691150665,0.04572208225727081
2719_0010_A_145	0,0.755569577217102,0.12327729910612106,0.04243423417210579,0.1539788693189621,0.28629952669143677
2719_0010_A_146	0.001071792095899582,0.6697465181350708,0.045238278806209564,0,0.07040522992610931,0.06094363331794739
2719_0011_A_147	0.37033453583717346,0.34052905440330505,0.049947820603847504,0.07175037264823914,0.15698082745075226,1.3409110307693481
2719_0011_A_148	0.07826896011829376,0.05746844783425331,0.08004099875688553,0.00993923470377922,0.07324366271495819,0.19704937934875488
2719_0011_A_149	0.13940323889255524,0.126112163066864,0.08154081553220749,0,0.07043378055095673,0.2750033140182495
2719_0012_A_150	0.0031320862472057343,0.31641489267349243,0.0897166058421135,0.004652407020330429,0,0.009786166250705719
2719_0012_A_151	0.008897822350263596,0.72608482837677,0.07215461879968643,0,0,0
2719_0012_A_155	0.0491291843354702,0.2581420838832855,0,0.9073966145515442,0,0.2569409906864166
2719_0012_A_156	0.08673425018787384,0.19933539628982544,0.07978317886590958,0.08685345947742462,0.05756671726703644,0
2719_0012_A_157	0.03840525075793266,0.1325884610414505,0.024035802111029625,0.13261927664279938,0,0.006349898874759674
2719_0012_A_159	0,0.37072789669036865,0.0689963772892952,0.039398517459630966,0.005441442131996155,0
2719_0012_A_161	0.016100507229566574,0.22425685822963715,0,0,0.018041476607322693,0
2719_0012_A_163	0,0.046000055968761444,0.03366372734308243,0,0,0
2719_0012_A_164	0,0.024260304868221283,0.04620426148176193,0,0,0
2719_0012_A_165	0,0.12344048172235489,0.11687745898962021,0,0.2212745100259781,0.06627335399389267
2719_0012_A_166	0.08798627555370331,0.28684377670288086,0.013385167345404625,0.05434596166014671,0,0
2719_0012_A_168	0.01335785910487175,0.1120624989271164,0.4739542305469513,0,0,0
2719_0012_A_173	0,0.06398891657590866,0,0.06498746573925018,0,0.18611633777618408
2719_0012_A_174	0,0.10207972675561905,0.004984831437468529,0.5352708697319031,0,0.0017481818795204163
2719_0012_A_175	0,0.024077460169792175,0.13438177108764648,0.002437438815832138,0,0.007897712290287018
2719_0012_A_176	0,0.08025087416172028,0.7938870191574097,0,0.04817230999469757,0.038178857415914536
2719_0012_A_152	0,0.30791109800338745,0.08822961896657944,0.010585766285657883,0,0
2719_0012_A_153	0.008113604038953781,0.32009243965148926,0.11000435799360275,0.02524387463927269,0,0.008003830909729004
2719_0012_A_154	0,1.240875005722046,0.2850821912288666,0,0.06718410551548004,0.17345699667930603
2719_0012_A_158	0.04522277042269707,0,0.0009526219218969345,0.2115103006362915,0,0.25483423471450806
2719_0012_A_167	0,0.17265105247497559,0.2602279484272003,0.7930777668952942,0.15106035768985748,0.08366170525550842
2719_0012_A_169	0,0.027324870228767395,0.2410091608762741,0.11052048206329346,0,0
2719_0012_A_170	0.11275528371334076,0.08428941667079926,0.03170045465230942,0,0,0
2719_0012_A_171	0.42276081442832947,0.1083502396941185,0.08238080888986588,0,0,0
2719_0012_A_172	0.2646924555301666,0.12051765620708466,0.036621056497097015,0,0,0
2719_0012_A_177	0,0.13312160968780518,0.2386048585176468,0.147903174161911,0.17134766280651093,0.23857852816581726
2719_0012_A_178	0,0.42569929361343384,0.5884999632835388,0.016667243093252182,0.18644864857196808,0.16029077768325806
2719_0012_A_179	0.028720717877149582,0,0.06644029170274734,0,0,0.7170625925064087
2719_0012_A_180	0,0.026563972234725952,0.20737053453922272,0,0,0.026882030069828033
2719_0012_A_181	0.7619759440422058,0.14502865076065063,0.03931161016225815,0,0.0498606413602829,0
2719_0012_A_182	0.5765023231506348,0.10215424001216888,0.04499170929193497,0,0.03454579412937164,0.0012281239032745361
2719_0013_A_183	0.18213269114494324,0.1141379326581955,0,0.12671171128749847,0,2.006967067718506
2719_0013_A_184	0.004034053534269333,0.19440695643424988,0.04622753709554672,0,0,0.03900850564241409
2719_0013_A_185	0,0.10022926330566406,0.47629716992378235,0.04885170981287956,0.45189017057418823,0.029976271092891693
2719_0014_A_186	0.1808760017156601,0.44423216581344604,0.04844173043966293,0,0,0
2719_0014_A_187	0.24678586423397064,0.6093772053718567,0.09958840161561966,0,0,0
2719_0014_A_188	0.19958744943141937,0.41584885120391846,0.052697502076625824,0,0,0
2719_0014_A_189	0.7498513460159302,0.06443198025226593,0.10964318364858627,0.014367859810590744,0,0.7128771543502808
2719_0014_A_190	0,0.10225830227136612,0.06868361681699753,0,0.11122359335422516,0.07751549035310745
2719_0014_A_191	0.4325324296951294,0.18920229375362396,0.026298483833670616,0,0.061307474970817566,0
2719_0014_A_192	0.7973947525024414,0.3011985421180725,0.21663226187229156,0.07872070372104645,0.018030419945716858,0
2719_0014_A_193	0.022807251662015915,0.17191182076931,0.18049128353595734,0.06971846520900726,0.022638604044914246,0.12671318650245667
2719_0014_A_194	0.03761167451739311,0.3382270038127899,0.03550303727388382,0.04234234616160393,0.012345477938652039,0.12046166509389877
2719_0014_A_195	0.03896094486117363,0.29373788833618164,0.03473889082670212,0.03936856612563133,0.016906902194023132,0.1329931616783142
2719_0014_A_196	0.03761167451739311,0.3382270038127899,0.03550303727388382,0.04234234616160393,0.012345477938652039,0.12046166509389877
2719_0014_A_197	0.09523777663707733,0.07999999821186066,0.1655200868844986,0,0.2190486043691635,0.0656815841794014
2719_0014_A_198	0.054666828364133835,0.0518588051199913,0.11186621338129044,0,0.12144409120082855,0.6222178936004639
2719_0014_A_199	0.005427133291959763,0.09593760967254639,0.07961823791265488,0.005945023149251938,0.0765826553106308,0.1567533016204834
2719_0014_A_200	0.017399590462446213,0.07389312982559204,0.08081138879060745,0.02044881507754326,0.06514377892017365,0.17407158017158508
2719_0014_A_201	0,0.0768546462059021,0.07387454062700272,0.0540735088288784,0.02141706645488739,0.1665264070034027
2719_0014_A_202	0,0.046302974224090576,0.06701678782701492,0,0,0
2719_0014_A_203	0.00471220538020134,0.05569197237491608,0.05167762190103531,0,0.014184162020683289,0.3591063916683197
2719_0014_A_204	0,0.07739858329296112,0.2555406391620636,0.17796528339385986,0.37578821182250977,0.6042245030403137
2719_0015_A_206	0.12010972201824188,0.15388567745685577,0.03783341497182846,0,0.04415379464626312,0.05899692699313164
2719_0015_A_207	0.035910915583372116,0.07551836967468262,0.017974471673369408,0,0,0.0658491775393486
2719_0015_A_208	0.03769786283373833,0.09735303372144699,0.011679967865347862,0,0,0.047520123422145844
2719_0015_A_209	0.02091575786471367,0.11713635176420212,0.1010069027543068,0,0,0
2719_0015_A_210	0.04788408800959587,0.13814613223075867,0.008597379550337791,0,0,0
2719_0015_A_211	0.04111243411898613,0.9573814272880554,0.08276359736919403,0,0,0
2719_0015_A_212	0.05395893380045891,1.096299409866333,0.10393174737691879,0,0,0
2719_0015_A_213	0.03678063675761223,0.1831761598587036,0.12388359755277634,0.006274502724409103,0.07243900001049042,0.17313849925994873
2719_0015_A_214	0,0.04739227890968323,0.07934794574975967,0.021827366203069687,0.09696556627750397,0.05396502465009689
2719_0015_A_215	0.008908074349164963,0.2890620827674866,0.04492232948541641,0,0,0.006173841655254364
2719_0015_A_216	0.02418343350291252,1.878694772720337,0,0,0,0
2719_0015_A_217	0.007371526211500168,0.3213784098625183,0.07526401430368423,0.03657123073935509,0,0.5194430947303772
2719_0015_A_218	0.04088835045695305,0.3505193293094635,0.14630921185016632,0,0.11467988789081573,0.08510791510343552
2719_0015_A_219	0,0.05083238333463669,0.01709110103547573,0,0,0.09220132976770401
2719_0015_A_220	0,0.054443396627902985,0.06087104231119156,0,0,0.49285128712654114
2719_0015_A_221	0.016259800642728806,0.07025318592786789,0.02782898209989071,0,0,0.07650251686573029
2719_0015_A_222	0,0.05083238333463669,0.01709110103547573,0,0,0.09220132976770401
2719_0015_A_223	0.1632971316576004,0.11349988728761673,0.03592938929796219,0.14172734320163727,0.04954531788825989,0.14890435338020325
2719_0015_A_224	0.05853600427508354,0.15435728430747986,0.060956381261348724,0,0,0.006560191512107849
2719_0015_A_225	0.0507761649787426,0.1899821013212204,0.02272341214120388,0.05268282815814018,0,0
2719_0015_A_226	0.26190993189811707,0.38584741950035095,0.02891658805310726,0.038921695202589035,0,1.704538106918335
2719_0015_A_227	0.09298859536647797,0.11391490697860718,0.029426177963614464,0,0.06101901829242706,0.07784669101238251
2719_0015_A_228	0.020856540650129318,0.09790252149105072,0,0.02199038490653038,0.05566592514514923,0.001953691244125366
2719_0015_A_229	0.0727192610502243,0.08781328797340393,0.03094646893441677,0.04656263813376427,0.00880114734172821,0.22743931412696838
2719_0015_A_230	0.021364402025938034,0.054555632174015045,0,0,0.0011322647333145142,0.028851646929979324
2719_0015_A_231	0.14433161914348602,0.6714456081390381,0.030540412291884422,0.051566120237112045,0,0
2719_0015_A_232	0,0.07368133217096329,0.5059880614280701,0,0,0
2719_0015_A_233	0.051941659301519394,0,0.14438579976558685,0.13274911046028137,0.1332242339849472,1.157833456993103
2719_0016_A_234	0.004959117621183395,0.010127846151590347,0.09231866151094437,0.07131785154342651,0,0
2719_0016_A_235	0.0015388540923595428,0.0047323815524578094,0.12182530015707016,0.010858070105314255,0,0
2719_0016_A_236	0.004593592137098312,0.013935305178165436,0.10966748744249344,0.05490363761782646,0,0
2719_0016_A_237	0.006036501377820969,0.014904659241437912,0.09386635571718216,0.11071786284446716,0,0
2719_0016_A_238	0.004048328846693039,0.004107426851987839,0.10802554339170456,0.06796006858348846,0,0
2719_0016_A_239	0.006063234061002731,0.013513140380382538,0.1058168038725853,0.04984089359641075,0,0
2719_0016_A_240	0.009948652237653732,0.0066154226660728455,0.1013425663113594,0.08712027966976166,0,0
2719_0016_A_241	0.07119055092334747,0.19551482796669006,0.03383662551641464,0,0,0
2719_0016_A_242	0,0.03673171252012253,0,0.31171277165412903,0,0
2719_0016_A_243	0,0.16299095749855042,0.33692869544029236,0.04185923561453819,0.49198687076568604,0.5117920637130737
2719_0016_A_244	0,0.07110219448804855,0.2355404645204544,0.010195594280958176,0.1322513073682785,0.15352976322174072
2719_0016_A_245	0.06436710059642792,0.05584448575973511,0.15537209808826447,0.12786969542503357,0.13251008093357086,1.389375925064087
2719_0016_A_246	0,0.21006616950035095,0.3122841417789459,0.14703361690044403,0.5833061933517456,0.2648509740829468
2719_0016_A_247	0.014495860785245895,0.0337982177734375,0,0.02064475044608116,0,0
2719_0016_A_248	0.07100813090801239,0.08252371847629547,0.12429817765951157,0.003340046852827072,0.04787300527095795,0.041004084050655365
2719_0016_A_249	0,0.17857787013053894,0.6077277064323425,0.5946441888809204,0.055306121706962585,0.06476567685604095
2719_0016_A_250	0.075095996260643,0.07275430858135223,0.06214836984872818,0,0.02245829999446869,0.01917792111635208
2719_0016_A_251	0.10479958355426788,0.12700819969177246,0.07445356994867325,0.15114061534404755,0,0
2719_0016_A_252	0,0.004403144121170044,0.06402606517076492,0,0,0
2719_0016_A_253	0,0.03629210591316223,0.012981420382857323,0,0,0
2719_0016_A_254	0.0544494204223156,0.06148843467235565,0.0267373975366354,0,0,0
2719_0016_A_255	0.04527558013796806,0.0551234632730484,0.036943353712558746,0,0,0
2719_0016_A_256	0,0.03336092829704285,0.011492988094687462,0,0,0
2719_0016_A_257	0.0045416466891765594,0.15795913338661194,0.004495864734053612,0,0.0013735145330429077,0.08598507940769196
2719_0016_A_258	0,0.08295386284589767,0.015536760911345482,0.10175274312496185,0,0.16726446151733398
2719_0016_A_259	0,0.12305065989494324,1.0413715839385986,0.2982419431209564,0.2794814705848694,0.3789193630218506
2719_0016_A_260	0.00687791034579277,0.11152079701423645,0,0.28497689962387085,0.005614474415779114,0.09459603577852249
2719_0016_A_261	0.04958347603678703,0,0.2944616973400116,0.39251455664634705,0,0
2719_0016_A_262	0.011401306837797165,0.12345709651708603,0,0,0.021496489644050598,0.12393573671579361
2719_0016_A_263	0,1.7910568714141846,0,0,0,0.01640426367521286
2719_0016_A_264	0,0.6240591406822205,0.013160726055502892,0,0,0
2719_0017_A_265	0,0.02081054449081421,0.023668920621275902,0.08054833114147186,0,0.0962434783577919
2719_0017_A_266	0.04705763980746269,0.058102838695049286,0.021680181846022606,0.28614550828933716,0,0
2719_0017_A_267	0.012584816664457321,0.038877833634614944,0.02848712168633938,0.16423001885414124,0,0.017298176884651184
2719_0017_A_268	0,0.0653250440955162,0,0,0,0
2719_0017_A_269	0,0.022415675222873688,0.02258399687707424,0.1504213809967041,0,0
2719_0017_A_270	0,0.0031662732362747192,0.03069651685655117,0.015179958194494247,0,0
2719_0017_A_271	0.011016707867383957,0.1234288215637207,0.029843172058463097,0.7407107949256897,0,0
2719_0017_A_272	0,0.4620339870452881,0,0.0600334070622921,0.10369904339313507,0.12378544360399246
2719_0017_A_273	0,0,0.6320410966873169,0,1.0645087957382202,0
2719_0017_A_274	0.007120858877897263,0.16928209364414215,0,0,0.3177858591079712,0
2719_0017_A_275	0.028819363564252853,0.07857347279787064,0.08711973577737808,0,0.1244736760854721,0
2719_0017_A_276	0,0.0019701719284057617,0.15058842301368713,0,0.6889883875846863,0.10323559492826462
2719_0017_A_277	0.035351794213056564,0.036984581500291824,0.18750455975532532,0.0060432069003582,0.16911953687667847,0.04385825991630554
2719_0017_A_278	0.026741575449705124,0.020901955664157867,0.07536957412958145,0.08683916926383972,0.014103218913078308,0.0014361292123794556
2719_0017_A_279	0.009630482643842697,0.023794837296009064,0.05721355229616165,0,0.03876587748527527,0
2719_0017_A_280	0,0.07430325448513031,0.030660217627882957,0,0,0
2719_0017_A_281	0.18708841502666473,0.1914592832326889,0.13381119072437286,1.5957365036010742,0,0.08774615079164505
2719_0017_A_282	0.012633275240659714,0.06988228857517242,0.027533894404768944,0.06793947517871857,0.1455984115600586,0.04772099107503891
2719_0017_A_283	0.03130022808909416,0,0.025666838511824608,0.052187230437994,0,0.7998809814453125
2719_0017_A_284	0.0163332037627697,0.07925534248352051,0.24322669208049774,0,0.46973633766174316,0.21466344594955444
2719_0017_A_285	0.02517293021082878,0.054447054862976074,0.08854061365127563,0.795109212398529,0.16143780946731567,0.12048008292913437
2719_0017_A_286	0,0.08264226466417313,0,0,0.008249029517173767,0.32928892970085144
2719_0018_A_287	0.029985230416059494,0.0639052540063858,0.7650489807128906,0,0,0.03915649652481079
2719_0018_A_288	0.09701870381832123,0.06825518608093262,0.36400681734085083,0.1513550728559494,0.010590478777885437,0
2719_0019_A_289	0.2092008739709854,1.018737554550171,0.003051226958632469,0,0.03768126666545868,0.12545812129974365
2719_0019_A_290	0.11415450274944305,0.5460624694824219,0.03334825485944748,0,0,0
2719_0020_A_291	0.03245542570948601,0,0,0.025490116328001022,0,0.02325380966067314
2719_0020_A_292	0.09416578710079193,0.1312706470489502,0.05783482640981674,0.1692011058330536,0,0
2719_0020_A_293	0.007316511124372482,0.0141749307513237,0.015648743137717247,0.031794410198926926,0.0015902966260910034,0.031168334186077118
2719_0020_A_295	0.01583249494433403,0.027510426938533783,0.011853625997900963,0.037835102528333664,0.01543433964252472,0.03827850893139839
2719_0020_A_297	2.289529323577881,0.16573336720466614,0,0,0.05345364660024643,0.15379133820533752
2719_0020_A_298	0,0.06335356831550598,0,0.012983780354261398,0.0035280734300613403,0.014311559498310089
2719_0021_A_299	0.016906213015317917,0.005841299891471863,0.03644222766160965,0,0.1501588672399521,0.06146978959441185
2719_0021_A_300	0,0.009253285825252533,0.030050208792090416,0.016101356595754623,0,0
2719_0021_A_302	0,0.011577911674976349,0.03299502283334732,0.015394475311040878,0,0
2719_0021_A_303	0.15718130767345428,0.20211705565452576,0.05281355232000351,0.3250826299190521,0,0.09530756622552872
2719_0021_A_304	0,0.043148964643478394,0.05676915496587753,0,0,0
2719_0021_A_305	0,0.01994308829307556,0.043147243559360504,0.008441280573606491,0.0061610788106918335,0
2719_0021_A_306	0.006680887192487717,0.1305999755859375,0.03777159005403519,0,0,0
2719_0021_A_307	0.012021195143461227,0.10360528528690338,0.036713115870952606,0,0,0
2719_0021_A_308	0,0.03151925653219223,0.09867686778306961,0.064568892121315,0,0
2719_0021_A_309	0.09545807540416718,0.021076127886772156,0.028812384232878685,0,0,0.09360260516405106
2719_0021_A_310	0.019559811800718307,0,0.028795888647437096,0,0,0.2815634310245514
2719_0021_A_311	0.04710231348872185,0.03445927053689957,0.06181914359331131,0.039695437997579575,0.09629221260547638,0.6448391675949097
2719_0021_A_312	0.048832278698682785,0.013223923742771149,0.024058109149336815,0,0.010528966784477234,0.05167391523718834
2719_0021_A_313	0.17952875792980194,0.19636987149715424,0.08402350544929504,0,0.20771914720535278,0.22261375188827515
2719_0021_A_314	0.12840484082698822,0.04083075374364853,0.00990254245698452,0,0.011218026280403137,0
2719_0021_A_315	0.23440031707286835,0.06894557178020477,0.014943411573767662,0,0.040370479226112366,0.18767353892326355
2719_0021_A_316	0.057054292410612106,0.0294913649559021,0.11652397364377975,0,0.07980485260486603,0.09542585164308548
2719_0023_A_329	0.003160279244184494,0.03775913268327713,0.24976681172847748,0,0,0.028489254415035248
2719_0023_A_330	0.007505487650632858,0.08041884750127792,0.059605903923511505,0.026692058891057968,0.04675982892513275,0
2719_0023_A_331	0,0.15839305520057678,1.414808988571167,0.10032549500465393,0,0.017306961119174957
2719_0023_A_332	0,0.2106693685054779,0.4833739101886749,0.24402646720409393,0.12804631888866425,0.16505727171897888
2719_0023_A_333	0.6610096096992493,0.6530867218971252,0.006699955090880394,0,0,0.037404775619506836
2719_0023_A_342	0,0,0.3906267285346985,0,0,0
2719_0023_A_343	0.09199894964694977,0.09002779424190521,0.024386217817664146,0.11170205473899841,0,0.04958923161029816
2719_0024_A_344	0.21083785593509674,0.09981217980384827,0.053017981350421906,0,0,0
2719_0024_A_345	0.2649576961994171,0.12968310713768005,0.07223134487867355,0,0,0
2719_0024_A_346	0.24647857248783112,0.10465817153453827,0.07665542513132095,0,0,0
2719_0024_A_347	0.24343083798885345,0.11998935043811798,0.07062511891126633,0,0,0
2719_0024_A_348	0.19343365728855133,0.12297877669334412,0.036223046481609344,0,0,0
2719_0024_A_350	0.008194249123334885,0.060744740068912506,0.07796979695558548,0,0.06167994439601898,0.05745382234454155
2719_0024_A_351	0.04207537695765495,0.22345976531505585,0.06990530341863632,0.10453599691390991,0,0
2719_0024_A_352	0.027069251984357834,0.10496106743812561,0.0752997174859047,0,0.06680209934711456,0.16466808319091797
2719_0024_A_353	0,0.031036339700222015,0.11946714669466019,0,0,0
2719_0024_A_354	0.008415024727582932,0.04104460030794144,0,0.04073448106646538,0.021724894642829895,0.19086819887161255
2719_0024_A_355	0.043750595301389694,0.13891378045082092,0.015509804710745811,0,0.004060998558998108,0.10745268315076828
2719_0024_A_356	0.024091046303510666,0.12586601078510284,0.023737644776701927,0,0.00324152410030365,0
2719_0024_A_357	0.01853705570101738,0,0.11766498535871506,0,0.514537513256073,0.11429040879011154
2719_0024_A_358	0.05918474122881889,0.06859986484050751,0.007628863677382469,0,0.13594819605350494,0.01181693747639656
2719_0024_A_359	0.03656081482768059,0.05784174054861069,0.028834020718932152,0,0.09797866642475128,0.03196204826235771
2719_0025_A_360	0,0.06019709259271622,0.05955194681882858,0.0024190209805965424,0,0
2719_0025_A_362	0,0,0.02250266633927822,0.12659132480621338,0,0
2719_0021_A_317	0,0,0.0391596183180809,0,0,0
2719_0021_A_318	0.03547869250178337,0.19219453632831573,0.02271268330514431,0,0.010755285620689392,0
2719_0021_A_319	0,0.39900195598602295,0.6199833154678345,0.16185012459754944,0.1965518295764923,0.7533168196678162
2719_0021_A_320	0,0.09748215973377228,0.0994676873087883,0,0.023957088589668274,0.048784997314214706
2719_0022_A_321	0,2.0501015186309814,0,0,0.10295379161834717,0.09113746136426926
2719_0022_A_322	0,2.055471420288086,0.11218146234750748,0,0,0.037342049181461334
2719_0023_A_324	0,0.2929737865924835,0.4244493246078491,0,0,0.016486257314682007
2719_0023_A_325	0.17426522076129913,0.2713012993335724,0.32994601130485535,0,0,0
2719_0023_A_326	0.00903458520770073,0,0.06372665613889694,0,0,0
2719_0023_A_327	0,0.10875608026981354,0,0.17142456769943237,0,0
2719_0023_A_328	0.004082184284925461,0.05729011446237564,0.037838615477085114,0,0.05252297222614288,0
2719_0023_A_340	0,0,0.01728244684636593,0,0,0
2719_0023_A_341	0,0.0018457546830177307,0.016434257850050926,0,0,0
2719_0025_A_363	0.04102439805865288,0.0628451332449913,0.07784805446863174,0.11018189787864685,0.047776177525520325,0
2719_0025_A_365	0,0,0.055257685482501984,0,0,0
2719_0025_A_367	0,0.06953708082437515,0.04108686000108719,0,0,0.0007164254784584045
2719_0026_A_368	0,0.0452631339430809,0.004804601892828941,0.14157646894454956,0,0.06934274733066559
2719_0026_A_369	0,0.037421517074108124,0.015304019674658775,0.16234740614891052,0,0.08217188715934753
2719_0026_A_370	0,0.0452631339430809,0.004804601892828941,0.14157646894454956,0,0.06934274733066559
2719_0026_A_371	0.007928531616926193,0.056203797459602356,0.04914633184671402,0.06806960701942444,0.021640464663505554,0.0645328015089035
