id	emotion
34914_0027_A_1118	0.18092256784439087,0.35907694697380066,0.1188814789056778,0.012374112382531166,-0.001992151141166687,0.14074572920799255
34914_0027_A_1119	-0.010267194360494614,0.20013248920440674,0.1145128458738327,0.3162696659564972,0.008845046162605286,0.07588912546634674
34914_0027_A_1120	0.43489155173301697,0.5599899291992188,0.09852540493011475,0.05918864160776138,-0.07201085984706879,0.046855054795742035
34914_0027_A_1121	0.07159197330474854,0.12961269915103912,0.0356309711933136,0.25212904810905457,-0.00476856529712677,0.2802523374557495
34914_0027_A_1122	0.0581912137567997,0.2204868495464325,0.025956036522984505,-0.017748629674315453,0.026393786072731018,0.3052830994129181
34914_0027_A_1123	0.5341973900794983,0.6489914655685425,0.14749720692634583,-0.04782326519489288,-0.0953289121389389,-0.02069658227264881
34914_0027_A_1124	0.10300803184509277,0.18328531086444855,0.043329909443855286,0.02442152239382267,0.07018102705478668,0.37337246537208557
34914_0027_A_1125	0.10122835636138916,0.49725010991096497,-0.0017436724156141281,0.0077774617820978165,-0.003921374678611755,0.17082005739212036
34914_0027_A_1126	0.08689168095588684,0.12425336241722107,0.02309994585812092,0.048948146402835846,0.021151378750801086,0.2907545268535614
34914_0027_A_1127	0.2338939905166626,0.13641919195652008,0.049335166811943054,0.07939133793115616,-0.009931936860084534,0.14170537889003754
34914_0027_A_1128	0.07587307691574097,0.06883756816387177,0.0014456529170274734,0.06006544083356857,0.07884128391742706,0.35868099331855774
34914_0027_A_1129	0.31249070167541504,0.24894072115421295,0.0538083016872406,-0.052304305136203766,0.07459528744220734,0.10367310047149658
34914_0027_A_1091	0.054084066301584244,0.05809362977743149,0.023778321221470833,-0.029121628031134605,0.09754134714603424,0.11127476394176483
34914_0026_A_1085	0.1926671266555786,0.2822635769844055,0.006416903808712959,0.026750409975647926,0.16370274126529694,0.32709211111068726
34914_0026_A_1086	0.29893404245376587,2.5522549152374268,0.04096006602048874,0.0867392048239708,-0.0012410730123519897,0.02387920580804348
34914_0026_A_1089	-0.06390134990215302,0.15110760927200317,0.05550789833068848,0.24743516743183136,0.08627985417842865,2.3607611656188965
34914_0027_A_1092	0.11760234832763672,0.29367929697036743,0.16709551215171814,-0.08172889798879623,-0.016086801886558533,-0.013330401852726936
34914_0027_A_1094	0.03926641121506691,0.06207220256328583,0.18158762156963348,-0.018665781244635582,0.06575466692447662,0.027205361053347588
34914_0027_A_1095	0.07568681240081787,0.14323967695236206,0.17567655444145203,-0.021355247125029564,0.17513062059879303,0.13320128619670868
34914_0027_A_1098	-0.01590057834982872,0.16208374500274658,2.1140236854553223,0.09712580591440201,0.248350128531456,0.01249694637954235
34914_0027_A_1101	0.0610719658434391,0.25835907459259033,0.034980982542037964,0.02789808250963688,0.04727201163768768,0.1508353054523468
34914_0027_A_1130	0.2396252155303955,0.18868176639080048,0.039766788482666016,-0.043714649975299835,0.12631367146968842,0.3046993613243103
34914_0027_A_1131	0.09699302911758423,0.4711546301841736,0.059997618198394775,0.031193340197205544,-0.043462857604026794,0.13911892473697662
34914_0027_A_1132	0.4339349865913391,0.7630088329315186,0.0358307808637619,-0.023650353774428368,-0.04998825490474701,0.20263178646564484
34914_0027_A_1133	0.059921953827142715,0.0664946585893631,-0.005799992009997368,0.061062730848789215,0.0745747834444046,0.2171119749546051
34914_0028_A_1134	-0.00136541947722435,-0.006716884672641754,0.04234874248504639,0.04063982516527176,0.03567500412464142,0.09005666524171829
34914_0028_A_1135	0.09184736013412476,0.5347545742988586,0.09273463487625122,-0.13868387043476105,-0.0024912208318710327,0.049207255244255066
34914_0028_A_1136	0.043782178312540054,0.03776185214519501,0.08619198203086853,0.026017332449555397,0.16136692464351654,0.15853646397590637
34914_0028_A_1137	-0.0008569322526454926,-0.04050403833389282,0.062155961990356445,-0.03080991469323635,0.09796138107776642,0.1941566914319992
34914_0028_A_1138	0.1435866355895996,0.159414142370224,0.08084696531295776,-0.00752023421227932,0.053813740611076355,0.14061132073402405
34914_0028_A_1139	-0.073466956615448,0.11780327558517456,0.3049726188182831,0.08136887103319168,0.11277081072330475,0.6660672426223755
34914_0028_A_1140	0.09694352746009827,0.07878652215003967,0.36658787727355957,-0.02894783578813076,-0.04156406223773956,0.08063521981239319
34914_0028_A_1141	0.05580044165253639,0.08425246179103851,0.058667078614234924,-0.03442538529634476,0.05089886486530304,0.32046329975128174
34914_0028_A_1142	0.1237880289554596,0.7607910633087158,0.13018698990345,-0.10598201304674149,-0.009082958102226257,-0.02438254840672016
34914_0028_A_1143	0.04849392548203468,-0.013660017400979996,0.05283430218696594,0.02283945120871067,0.09000040590763092,0.19344961643218994
34914_0028_A_1144	0.07142162322998047,-0.022846199572086334,0.029616789892315865,0.003066832199692726,0.028717264533042908,0.17711493372917175
34914_0028_A_1145	0.10495561361312866,-0.022152066230773926,0.05571456253528595,0.02945292927324772,0.04756133258342743,0.1930251270532608
34914_0028_A_1146	0.09308779239654541,0.1452569216489792,0.00954844243824482,0.02451462484896183,0.02239944040775299,0.20142218470573425
34914_0028_A_1147	0.1288415789604187,0.03074514865875244,0.025453822687268257,0.02311008609831333,0.018159404397010803,0.15425816178321838
34914_0028_A_1148	0.09788656234741211,-0.022020749747753143,0.011934163048863411,0.004380935803055763,0.07889069616794586,0.26104429364204407
34914_0028_A_1149	0.37134045362472534,0.37159478664398193,-0.015647677704691887,-0.04043584316968918,0.06339876353740692,0.11091567575931549
34914_0028_A_1150	0.009324643760919571,-0.003198232501745224,0.045198261737823486,0.04694274812936783,0.04759348928928375,0.21286724507808685
34914_0028_A_1151	0.07099351286888123,0.20753058791160583,0.04512745141983032,0.012341002002358437,0.018792763352394104,0.19789043068885803
34914_0028_A_1152	0.1261231005191803,1.2009837627410889,-0.021607859060168266,0.05428427457809448,-0.049893125891685486,0.1716066300868988
34914_0028_A_1153	0.0601312555372715,0.25681164860725403,0.032783910632133484,0.003268042579293251,-0.0022807568311691284,0.17655301094055176
34914_0028_A_1154	0.08481520414352417,0.2922404110431671,0.0376160591840744,0.022029319778084755,0.019348397850990295,0.11941555142402649
34914_0028_A_1155	0.0030840374529361725,0.06428108364343643,0.09286327660083771,0.2614181637763977,0.21143563091754913,0.2654314339160919
34914_0028_A_1156	0.019139889627695084,0.202474445104599,0.05675807595252991,0.015114540234208107,0.04121316969394684,0.24886848032474518
34914_0028_A_1157	0.04105475917458534,-0.02211478352546692,0.05966368317604065,-0.033729188144207,0.0629727691411972,0.06456689536571503
34914_0028_A_1158	0.1107410192489624,0.12516924738883972,0.007989035919308662,-0.03375134617090225,0.1178671270608902,0.07731707394123077
34914_0028_A_1159	0.06247622147202492,0.01427856832742691,0.13589105010032654,0.015062028542160988,-0.004568800330162048,0.06730874627828598
34914_0028_A_1160	0.04318547621369362,-0.02916988730430603,0.06119605898857117,-0.06835804134607315,0.07524897158145905,0.1201937347650528
34914_0028_A_1161	0.013545576483011246,0.18002593517303467,2.1953694820404053,-0.016231244429945946,0.08735180646181107,0.045056506991386414
34914_0028_A_1162	0.008105967193841934,0.025437723845243454,0.10429652035236359,-0.03376542776823044,0.16101886332035065,0.1933010220527649
34914_0028_A_1163	0.05174193158745766,0.02266552299261093,0.031402647495269775,0.07994530349969864,0.06766723096370697,0.1377698928117752
34914_0028_A_1164	0.003091011196374893,0.0649571493268013,0.08818575739860535,0.31016406416893005,0.23596961796283722,0.311678946018219
34914_0028_A_1165	0.08735081553459167,0.04912009835243225,0.044307634234428406,0.03077680803835392,0.08264632523059845,0.4198046624660492
34914_0028_A_1167	0.0697602927684784,0.06391127407550812,0.024188684299588203,0.01250951923429966,0.021034017205238342,0.1254785805940628
34914_0028_A_1169	0.07797640562057495,0.4978716969490051,0.011582555249333382,-0.03809281438589096,0.025120779871940613,0.07203249633312225
34914_0028_A_1170	0.054216448217630386,-0.005556091666221619,0.043603867292404175,0.0883367583155632,0.11852873861789703,0.16235202550888062
34914_0028_A_1171	0.0680035948753357,-0.024330198764801025,0.05313839018344879,0.03867403417825699,0.11105675995349884,0.22611422836780548
34914_0028_A_1172	0.04555952921509743,0.07243683934211731,0.13960430026054382,0.10927946120500565,0.11195112764835358,0.14207059144973755
34914_0028_A_1173	0.18924781680107117,0.21655461192131042,0.04201938211917877,0.07861890643835068,0.004107967019081116,0.1292937994003296
34914_0028_A_1174	0.07011818885803223,0.07400696724653244,0.08144870400428772,-0.010881489142775536,0.01020340621471405,0.07895039767026901
34914_0028_A_1175	0.054827991873025894,0.23136165738105774,0.09032288193702698,0.04390730708837509,0.035562947392463684,0.16502952575683594
34914_0028_A_1176	0.0613749660551548,0.05841510742902756,0.08340737223625183,0.08430006355047226,0.06025375425815582,0.23069114983081818
34914_0028_A_1177	0.42821481823921204,0.5400834083557129,-0.002776173874735832,-0.05223676562309265,0.06780008971691132,0.13248129189014435
34914_0028_A_1178	0.11251157522201538,0.03428906202316284,0.0782676637172699,0.057105861604213715,0.047884002327919006,0.18719972670078278
34914_0028_A_1179	0.0535009540617466,0.12396710366010666,0.20616835355758667,0.14419245719909668,0.1539294272661209,0.22384661436080933
34914_0028_A_1180	0.16101551055908203,0.013611190021038055,0.01558464951813221,0.4550912380218506,-0.016028866171836853,0.2327480912208557
34914_0028_A_1181	0.038439664989709854,0.1455497294664383,0.1446976363658905,0.04152596741914749,0.07215212285518646,0.21873199939727783
34914_0028_A_1183	0.058873359113931656,0.06438619643449783,-0.06102806329727173,0.5861172676086426,0.1822807490825653,0.27301186323165894
34914_0028_A_1184	0.03155932202935219,0.026307638734579086,0.0012755263596773148,0.03461598604917526,0.15331606566905975,0.27418041229248047
34914_0028_A_1185	0.12749886512756348,0.007743231952190399,-0.0027613621205091476,0.20360778272151947,0.13806773722171783,0.2595725953578949
34914_0028_A_1186	0.19662320613861084,0.008999094367027283,0.012152360752224922,0.026432881131768227,0.08371464908123016,0.5142989754676819
34914_0029_A_1187	0.10086068511009216,0.09515183418989182,0.11704273521900177,0.03489907830953598,0.08553008735179901,0.15560758113861084
34914_0029_A_1188	0.1122414767742157,0.1267102062702179,0.05225123465061188,0.3058944642543793,0.12243489921092987,0.41756418347358704
34914_0029_A_1189	0.01453501358628273,0.055530667304992676,0.43967461585998535,0.41392093896865845,0.16910846531391144,0.14293651282787323
34914_0029_A_1190	0.20294329524040222,-0.016013525426387787,-0.027702463790774345,0.393179327249527,0.11637738347053528,0.48332470655441284
34914_0029_A_1191	-0.07315471768379211,0.6133787631988525,0.24486589431762695,0.15083380043506622,0.026259049773216248,1.2117938995361328
34914_0030_A_1192	0.12069913744926453,0.01094430685043335,-0.00817045383155346,-0.011078348383307457,0.13476581871509552,0.22487448155879974
34914_0030_A_1193	-0.0014069341123104095,0.058718740940093994,0.28273114562034607,0.06979034096002579,0.15047170221805573,0.15884718298912048
34914_0030_A_1194	0.09299495816230774,0.1003924235701561,0.0016808230429887772,0.006668740883469582,0.05815868079662323,0.052673593163490295
34914_0030_A_1195	0.3783726990222931,0.22848524153232574,0.040230900049209595,0.007822835817933083,-0.04452325403690338,0.12667234241962433
34914_0030_A_1196	0.0563792921602726,0.008244022727012634,-0.00229671411216259,0.21716921031475067,0.1585541069507599,0.11103738099336624
34914_0030_A_1197	0.13061895966529846,0.07328031212091446,0.03458285331726074,0.0008521173149347305,0.09821362793445587,0.11612841486930847
34914_0030_A_1198	0.12150278687477112,-0.015284180641174316,0.0599590539932251,0.05532059818506241,0.15369443595409393,0.2168017029762268
34914_0030_A_1199	0.022481027990579605,0.02908351644873619,0.5159081816673279,-0.024442365393042564,-0.006770476698875427,0.09052297472953796
34914_0030_A_1200	0.09102296829223633,0.16637447476387024,0.18679583072662354,0.01208200491964817,-0.010665252804756165,0.03140033781528473
34914_0030_A_1201	0.08694174885749817,0.07528965175151825,0.06574797630310059,-0.01099943183362484,0.06647427380084991,0.014516500756144524
34914_0030_A_1202	0.058378491550683975,0.12792426347732544,0.07276947796344757,0.025193700566887856,0.030771777033805847,0.12835271656513214
34914_0030_A_1203	0.06894329190254211,0.1473025232553482,0.013399558141827583,0.12442905455827713,0.0026101619005203247,0.3297159969806671
34914_0030_A_1204	0.053799066692590714,0.0069895535707473755,0.008895786479115486,0.027657845988869667,0.17260710895061493,0.12975376844406128
34914_0030_A_1205	0.06405803561210632,-0.00255555659532547,0.0054436344653368,0.0344383642077446,0.2542789578437805,0.16532981395721436
34914_0030_A_1206	0.06044650450348854,0.09603986889123917,0.2135067880153656,0.0007562879472970963,0.12158335745334625,0.1007898822426796
34914_0030_A_1207	0.3273847997188568,0.1238178014755249,0.031892210245132446,-0.059256769716739655,0.09105528891086578,0.10342614352703094
34914_0030_A_1208	0.0186123289167881,0.050542108714580536,-0.002514733001589775,0.4056869447231293,0.05681152641773224,0.18709313869476318
34914_0030_A_1209	0.01128438487648964,0.08931940048933029,0.017775164917111397,0.04427104443311691,0.08282016217708588,0.1670851707458496
34914_0030_A_1210	0.042169276624917984,0.05174554884433746,0.06602433323860168,-0.004221340641379356,0.07797308266162872,0.15642616152763367
34914_0030_A_1211	0.03904462233185768,0.05218089371919632,0.1505541056394577,-0.050537459552288055,0.17178700864315033,0.15362641215324402
34914_0030_A_1212	0.15377938747406006,0.40212610363960266,0.18903392553329468,-0.017613327130675316,-0.02703668177127838,0.3339560627937317
34914_0030_A_1214	0.04389515891671181,0.02326066792011261,0.025871070101857185,0.04570674151182175,0.15374235808849335,0.11354026198387146
34914_0030_A_1215	0.022621843963861465,-0.024436399340629578,0.03776971995830536,0.24318817257881165,0.47783035039901733,0.2116263210773468
34914_0030_A_1216	0.024244431406259537,0.008130773901939392,0.029546232894062996,0.015942955389618874,0.13878627121448517,0.18765957653522491
34914_0030_A_1217	0.055247846990823746,0.019200816750526428,0.02097754366695881,0.10070320218801498,0.14275257289409637,0.10155341774225235
34914_0030_A_1218	0.1416175365447998,0.2224140465259552,2.666072130203247,0.17155247926712036,0.39643681049346924,0.0777454599738121
34914_0030_A_1219	0.057643476873636246,0.04512696713209152,0.2202034890651703,0.029434198513627052,0.09917698800563812,0.10535255819559097
34914_0030_A_1220	0.015436623245477676,0.015430241823196411,0.29419904947280884,0.1914232075214386,0.12738655507564545,0.2589353919029236
34914_0031_A_1252	0.05346408858895302,0.23515582084655762,0.12098215520381927,0.14729531109333038,0.09126763045787811,0.24740557372570038
34914_0031_A_1253	0.039921168237924576,0.032452553510665894,0.5956214666366577,0.3637939393520355,0.505089521408081,0.1968413144350052
34914_0030_A_1221	0.0762779712677002,0.13539442420005798,0.03944447636604309,0.0171669814735651,0.07860623300075531,0.10616791993379593
34914_0030_A_1222	0.0656411349773407,0.07394968718290329,0.055562928318977356,0.07776886969804764,0.07782535254955292,0.17839938402175903
34914_0030_A_1223	0.0469001866877079,-0.02840408682823181,0.08467406034469604,0.25075602531433105,0.127385213971138,0.47273918986320496
34914_0030_A_1224	0.04655039682984352,0.05793339014053345,0.09602318704128265,0.8567931652069092,0.048589661717414856,0.23131416738033295
34914_0030_A_1225	0.091165691614151,0.27455124258995056,0.03673124313354492,0.025634953752160072,0.07448406517505646,0.23086054623126984
34914_0030_A_1226	-0.006807442754507065,0.04260008782148361,0.5246589183807373,0.02623944915831089,0.0023080259561538696,-0.03799685090780258
34914_0030_A_1227	0.09216123819351196,0.12362935394048691,0.023202257230877876,0.01790432073175907,0.014468297362327576,0.14018785953521729
34914_0030_A_1228	0.038841549307107925,0.12663419544696808,0.3474334180355072,0.10812713950872421,0.020326778292655945,0.10346484184265137
34914_0030_A_1229	-0.0024814866483211517,-0.013172000646591187,0.11550962924957275,1.3568183183670044,0.14652584493160248,0.09137451648712158
34914_0030_A_1230	0.04770350828766823,0.13669948279857635,0.10942135751247406,0.11376794427633286,0.029748067259788513,0.13694778084754944
34914_0030_A_1231	0.006806481629610062,-0.03179527074098587,0.10442645847797394,1.1983915567398071,0.3634045124053955,1.662424921989441
34914_0030_A_1232	0.07412111759185791,0.18335692584514618,-0.08539921045303345,0.65565025806427,0.11555548012256622,0.15600036084651947
34914_0030_A_1233	0.2778097689151764,0.24364198744297028,0.0730362981557846,0.1116042509675026,-0.020582541823387146,0.22929495573043823
34914_0030_A_1234	0.308271586894989,0.10016500949859619,0.051486313343048096,-0.013895457610487938,0.09984256327152252,0.17925302684307098
34914_0030_A_1235	0.10230773687362671,0.06804855912923813,0.03393186628818512,0.11064400523900986,0.03374575078487396,0.14962780475616455
34914_0030_A_1236	0.0450935997068882,0.040887393057346344,0.027643876150250435,0.058130137622356415,0.09878726303577423,0.27028656005859375
34914_0030_A_1237	0.12277016043663025,-0.007359005510807037,0.007608609274029732,0.4580851197242737,0.039308562874794006,0.1419508010149002
34914_0030_A_1238	0.015087399631738663,0.054520443081855774,0.035394519567489624,0.10660814493894577,0.08538953959941864,0.15701818466186523
34914_0030_A_1239	0.1289195418357849,0.10065499693155289,0.025674955919384956,0.18563050031661987,0.0662795752286911,0.09407078474760056
34914_0030_A_1240	0.06465169787406921,0.05387081205844879,0.030917497351765633,0.25096988677978516,0.06435193121433258,0.1906401365995407
34914_0030_A_1241	0.2745676636695862,0.7721359729766846,-0.10842914879322052,0.1775740385055542,0.04520772397518158,0.11402927339076996
34914_0030_A_1242	0.09990660846233368,0.14254119992256165,0.04656513035297394,0.1888124644756317,0.2571715712547302,2.859247922897339
34914_0030_A_1243	0.2814410626888275,0.05413441359996796,0.027515055611729622,0.11659269779920578,0.2696991562843323,0.502581000328064
34914_0030_A_1244	-0.024826880544424057,-0.03087383508682251,0.12494653463363647,0.9620373249053955,0.20228995382785797,0.4655374586582184
34914_0030_A_1245	-0.02434345707297325,0.04460020363330841,-0.017529023811221123,2.037842273712158,0.11834107339382172,0.26540514826774597
34914_0030_A_1246	0.01708570495247841,0.02579144388437271,0.18411344289779663,0.2331089824438095,0.1294506937265396,0.525507926940918
34914_0030_A_1247	0.08746066689491272,0.03221619129180908,-0.01647053472697735,0.8647712469100952,0.06785114109516144,0.061785921454429626
34914_0030_A_1248	0.20941704511642456,0.08392180502414703,0.015903444960713387,0.09036382287740707,0.1512419432401657,0.2714287340641022
34914_0030_A_1249	0.44025084376335144,-0.0033365674316883087,0.07906698435544968,0.05065598338842392,0.5009981393814087,1.281833529472351
34914_0030_A_1250	0.4912266731262207,0.22044911980628967,0.030384274199604988,0.018016720190644264,0.03974781930446625,0.03884849697351456
34914_0031_A_1251	0.23535606265068054,0.020538397133350372,0.009134965017437935,0.1762014627456665,0.20641781389713287,1.8304728269577026
34914_0031_A_1254	0.0400884784758091,0.16719891130924225,0.069286048412323,0.056367404758930206,0.0942998081445694,0.25902703404426575
34914_0032_A_1255	0.09434062242507935,0.0427655428647995,0.019717084243893623,-0.034920476377010345,0.0045901089906692505,0.04608939588069916
34914_0032_A_1257	0.41288208961486816,0.052043065428733826,0.03679966926574707,-0.03293580561876297,0.10174037516117096,0.7147972583770752
34914_0032_A_1258	0.010016623884439468,0.08623680472373962,0.2707201838493347,0.0006154719740152359,0.09894059598445892,0.18558090925216675
34914_0032_A_1260	0.07949411869049072,-0.03608352690935135,0.11519771814346313,0.6046258807182312,0.15335039794445038,0.6473219394683838
34914_0032_A_1262	0.08764734864234924,0.02093672752380371,0.07038980722427368,0.18228468298912048,0.1116756945848465,1.575309157371521
34914_0032_A_1264	0.12653374671936035,0.07902711629867554,0.10352246463298798,0.022553274407982826,0.13893817365169525,0.7118493318557739
34914_0032_A_1265	0.02442324534058571,0.09076233953237534,0.01315765269100666,0.0030700061470270157,0.013561859726905823,0.11281875520944595
34914_0035_A_1298	0.04560542479157448,0.05433087795972824,0.06998977065086365,0.1764989197254181,0.09264905750751495,0.18094739317893982
34914_0035_A_1299	-0.0008967481553554535,-0.012740574777126312,0.0392027348279953,1.5217839479446411,-0.0050101131200790405,0.34941649436950684
34914_0035_A_1300	-0.12018710374832153,2.0539591312408447,-0.008280737325549126,0.054083190858364105,0.06090445816516876,0.07465526461601257
34914_0035_A_1301	0.07318544387817383,0.16284997761249542,0.034713685512542725,0.04869333654642105,0.04702325165271759,0.13213014602661133
34914_0032_A_1267	0.10432299971580505,0.07673206180334091,0.06605798006057739,0.20505070686340332,0.6093583106994629,1.2790080308914185
34914_0033_A_1268	0.05918077006936073,-0.026445910334587097,0.25415006279945374,0.008494595065712929,0.8132092356681824,0.0391225591301918
34914_0033_A_1269	0.04853284731507301,0.019083760678768158,0.16163955628871918,-0.028655661270022392,0.5987294316291809,0.20013418793678284
34914_0033_A_1270	0.05844581499695778,0.006250396370887756,0.0692535787820816,-0.02718026004731655,0.1480109840631485,0.04765038937330246
34914_0033_A_1271	-0.04963570460677147,-0.028332442045211792,0.7154706120491028,0.1767953336238861,0.15851439535617828,0.025363696739077568
34914_0033_A_1272	0.014306727796792984,0.10626868158578873,0.3902728259563446,-0.027199825271964073,0.011902883648872375,0.05854716897010803
34914_0033_A_1273	0.04812914505600929,0.051480650901794434,0.09554439783096313,0.009458119049668312,0.03970916569232941,0.09366270899772644
34914_0033_A_1274	0.052367035299539566,0.0071755051612854,0.044094860553741455,0.09344688802957535,0.1442360132932663,0.21770167350769043
34914_0033_A_1275	-0.010401543229818344,0.027632582932710648,0.6999577283859253,-0.07491491734981537,1.007198452949524,0.07798005640506744
34914_0033_A_1276	0.0051901377737522125,0.0062556155025959015,0.10191848874092102,-0.0038946475833654404,0.07192520797252655,0.3451015055179596
34914_0033_A_1277	0.02565247192978859,-0.006551995873451233,0.09562426805496216,0.022314662113785744,0.08548067510128021,0.22829020023345947
34914_0033_A_1278	0.030816856771707535,0.03243762254714966,0.14234763383865356,0.33555296063423157,0.130157932639122,0.17152908444404602
34914_0033_A_1279	-0.06928128004074097,0.07762544602155685,0.9868558049201965,0.06992330402135849,0.11341483891010284,0.17052249610424042
34914_0033_A_1280	0.08009803295135498,0.030943438410758972,0.04454869031906128,0.10252008587121964,0.13569875061511993,0.27573537826538086
34914_0033_A_1281	0.016570542007684708,-0.004735153168439865,0.16460715234279633,0.0902150496840477,0.16028843820095062,0.29385802149772644
34914_0033_A_1282	0.04995778575539589,0.1095026358962059,0.15510177612304688,0.04716826230287552,0.1346604973077774,0.322854220867157
34914_0034_A_1283	0.08107465505599976,-0.04015839099884033,0.6064708828926086,-0.1061321571469307,1.0493450164794922,0.07802329957485199
34914_0034_A_1287	0.031172458082437515,-0.05915095657110214,0.46528923511505127,-0.009501157328486443,1.3245588541030884,0.14174103736877441
34914_0034_A_1288	0.15506860613822937,0.5105670690536499,0.08230073004961014,-0.005621006712317467,0.01902221143245697,0.1122068464756012
34914_0034_A_1289	1.0493824481964111,0.7227687835693359,0.014824705198407173,0.10857919603586197,-0.11143921315670013,0.08696390688419342
34914_0034_A_1290	0.05501166358590126,0.21460121870040894,0.048165470361709595,-0.010798489674925804,0.0563952773809433,0.17143163084983826
34914_0034_A_1291	0.080800861120224,0.5224592685699463,0.36008331179618835,-0.057947464287281036,0.5386208891868591,0.05402083694934845
34914_0035_A_1292	0.08491551876068115,0.02838820219039917,0.007547440007328987,-0.032649196684360504,-0.012164846062660217,0.05028499662876129
34914_0035_A_1293	-0.025075670331716537,0.19662627577781677,0.24792948365211487,0.047882117331027985,0.03128434717655182,0.05111686885356903
34914_0035_A_1294	0.02625999227166176,0.09398552030324936,0.11012230813503265,0.13681714236736298,0.05981297791004181,0.11757809668779373
34914_0035_A_1296	-0.014456566423177719,0.021513938903808594,0.11887291073799133,0.30518993735313416,0.10992391407489777,0.41253548860549927
34914_0035_A_1302	0.027689997106790543,0.05646999925374985,-0.002384928986430168,0.19622507691383362,0.22688739001750946,0.24000054597854614
34914_0035_A_1303	0.08980444073677063,0.11427141726016998,0.04936343431472778,-0.046244554221630096,0.017063453793525696,0.09150446951389313
34914_0036_A_1304	-0.08286246657371521,1.443374514579773,0.6421725153923035,0.4817488193511963,0.15553373098373413,0.07429110258817673
34914_0036_A_1305	0.04018491879105568,0.06621772795915604,0.028456347063183784,-0.010422652587294579,0.06961371004581451,0.08463340252637863
34914_0036_A_1306	0.07065713405609131,0.018606580793857574,0.08428893983364105,0.05889158695936203,0.2891455292701721,0.10988674312829971
34914_0036_A_1307	0.0650518536567688,0.09261611849069595,0.23803645372390747,-0.01572873257100582,0.07919178903102875,0.12604546546936035
34914_0036_A_1308	0.009045574814081192,0.02495667338371277,0.023184092715382576,0.06794264167547226,0.032607659697532654,0.10920830070972443
34914_0036_A_1309	0.016968462616205215,-0.010610759258270264,0.02957332320511341,0.008108476176857948,0.041803792119026184,0.12092725187540054
34914_0036_A_1310	0.07758927345275879,0.14082010090351105,0.03438363969326019,0.018926316872239113,0.005821362137794495,0.11342386901378632
34914_0036_A_1311	0.13305938243865967,0.1642361879348755,0.1230943500995636,-0.02448556385934353,0.08961613476276398,0.24021640419960022
34914_0036_A_1312	0.06664836406707764,0.1640769988298416,0.02656676061451435,0.09339075535535812,0.04980356991291046,0.264363169670105
34914_0036_A_1313	0.033022407442331314,-0.000868428498506546,0.1050664484500885,0.6331339478492737,0.3277837038040161,0.31157779693603516
34914_0036_A_1314	0.001970592886209488,0.011136561632156372,0.03881046921014786,0.8198679685592651,0.17980240285396576,0.080019012093544
34914_0036_A_1315	0.062062863260507584,0.18492719531059265,0.021387668326497078,0.08058591932058334,0.19519154727458954,0.161310613155365
34914_0036_A_1317	0.45753708481788635,0.6420574188232422,0.0019663292914628983,0.04400184005498886,0.010123595595359802,0.5071448683738708
34914_0036_A_1318	0.8158659338951111,0.9929234981536865,0.03301689773797989,-0.004142051562666893,-0.007427677512168884,0.06394346058368683
34914_0036_A_1319	0.07617634534835815,0.08425208181142807,0.0502920001745224,0.05334869772195816,0.12010996043682098,0.21884828805923462
34914_0037_A_1320	0.06238413229584694,1.8421555757522583,0.19031989574432373,0.09205744415521622,-0.010465547442436218,0.060805559158325195
34914_0037_A_1321	0.06238413229584694,1.8421555757522583,0.19031989574432373,0.09205744415521622,-0.010465547442436218,0.060805559158325195
34914_0037_A_1322	0.1274091899394989,0.5699446201324463,0.1820141077041626,-0.012664234265685081,0.0030275732278823853,0.037039294838905334
34914_0037_A_1323	0.1274091899394989,0.5699446201324463,0.1820141077041626,-0.012664234265685081,0.0030275732278823853,0.037039294838905334
34914_0037_A_1324	0.03513476625084877,0.04144040495157242,0.03667515516281128,0.0843319371342659,0.05825360119342804,0.08891628682613373
34914_0037_A_1325	0.08436903357505798,0.0005566403269767761,0.028131352737545967,-0.010838707908987999,0.021274760365486145,0.1337120532989502
34914_0037_A_1326	-0.0027637146413326263,0.01016019657254219,0.09698367118835449,0.24600352346897125,0.10967473685741425,0.1554272323846817
34914_0037_A_1327	-0.0027637146413326263,0.01016019657254219,0.09698367118835449,0.24600352346897125,0.10967473685741425,0.1554272323846817
34914_0037_A_1328	0.08435526490211487,0.576278805732727,-0.011721877381205559,-0.021411268040537834,-0.00047619640827178955,0.05585974454879761
34914_0037_A_1329	0.10246831178665161,0.05992337316274643,0.05353936553001404,0.08686026185750961,0.18748189508914948,0.2652778923511505
34914_0037_A_1330	0.10246831178665161,0.05992337316274643,0.05353936553001404,0.08686026185750961,0.18748189508914948,0.2652778923511505
34914_0037_A_1331	0.0329500176012516,0.025597572326660156,0.02720031328499317,0.046974726021289825,0.06700117886066437,0.16529425978660583
34914_0037_A_1332	0.1623246967792511,0.26039040088653564,0.03135020285844803,0.33732229471206665,0.015057966113090515,0.5157090425491333
34914_0037_A_1333	0.1623246967792511,0.26039040088653564,0.03135020285844803,0.33732229471206665,0.015057966113090515,0.5157090425491333
34914_0037_A_1334	0.07361793518066406,0.381155401468277,0.024617301300168037,-0.028755297884345055,0.0784459263086319,0.22805678844451904
34914_0037_A_1335	0.06250596046447754,0.18825966119766235,0.03933614492416382,-0.026155417785048485,0.062135711312294006,0.01838362030684948
