id	emotion
2373_0043_A_522	0.01919664815068245,0.024595852941274643,0.009084271267056465,0,0,0
2373_0043_A_527	0,0,0,0,0,0
2373_0043_A_526	0.01165078952908516,0.02037704363465309,0,0,0.021470490843057632,0.001986023038625717
2373_0043_A_532	0,0,0.023103313520550728,0,0,0
2373_0043_A_530	0.06350453197956085,0.09751686453819275,0.07978551089763641,0.08116327226161957,0.20278838276863098,0.1190723180770874
2373_0043_A_529	0,0.009062442928552628,0,0,0,0
2373_0043_A_533	0,0,0.021224262192845345,0,0,0
2373_0043_A_531	0.27811405062675476,0.011689886450767517,0.03833365440368652,0,0.09765079617500305,0.587699294090271
2373_0043_A_535	0.10171352326869965,0.0099375881254673,0.042429566383361816,0.04443904384970665,0.07473546266555786,0.47016146779060364
2373_0043_A_534	0.18278200924396515,0,0.015871943905949593,0,0.0008971430361270905,0.5130015015602112
2373_0044_A_537	0,0.017132814973592758,0,0,0,0.030353445559740067
2373_0045_A_539	0.007824171334505081,0.20684239268302917,0.02246830053627491,0,0,0
2373_0045_A_542	0.1401873677968979,0.05032360926270485,0.0007467437535524368,0,0,0
2373_0045_A_543	0.047829438000917435,0.5265047550201416,0,0,0.023339632898569107,0.0048013292253017426
2373_0045_A_545	0.2121942937374115,1.5768977403640747,0.0012545157223939896,0,0.04447031393647194,0
2373_0045_A_544	0.16091491281986237,1.53965163230896,0,0,0.050956640392541885,0
2373_0045_A_546	0.021913040429353714,0.12936975061893463,0,0,0,0
2373_0045_A_547	0.26177969574928284,0.4532742500305176,0.0008423645049333572,0,0,0
2373_0041_A_503	0.10461010038852692,0.5147407054901123,0.01720731146633625,0,0.04909167066216469,0.031917866319417953
2373_0042_A_508	0.0066054947674274445,0.0495922714471817,0.026115821674466133,0,0,0.030306559056043625
2373_0042_A_509	0.007165450602769852,0.004104975610971451,0.03303682804107666,0,0.039492759853601456,0.026996176689863205
2373_0042_A_510	0,0.03380025550723076,0,0,0.06878533959388733,0.029494117945432663
2373_0043_A_515	0,0.035564545542001724,0,0.014300670474767685,0,0.06007949635386467
2373_0043_A_518	0,0.05145767703652382,0.01859322376549244,0,0,0.021294202655553818
2373_0043_A_521	0.01916353777050972,0,0.005378710106015205,0,0,0
2373_0043_A_525	0,0.01524752750992775,0.0018609780818223953,0,0,0
2373_0043_A_524	0.018170256167650223,0.027609307318925858,0.010058017447590828,0,0.02178669348359108,0.024757448583841324
2373_0043_A_528	0,0,0,0,0,0
2373_0045_A_554	0.030149448662996292,0.2751992344856262,0.05839395523071289,0,0.0022994615137577057,0
2373_0045_A_556	0,0.4434223175048828,0.03663806617259979,0,0.07468968629837036,0.08861947059631348
2373_0047_A_560	0,0,0,0,0,0.036739546805620193
2373_0047_A_562	0,0,0,0,0,0.030315887182950974
2373_0047_A_568	0.002261478453874588,0.2000143975019455,0.1264011263847351,0.1679772585630417,0.14497071504592896,0.17427794635295868
2373_0047_A_569	0.03633745387196541,0.8751638531684875,0,0,0.038606707006692886,0
2373_0047_A_564	0.004127044230699539,0.030373480170965195,0.01328619010746479,0,0.01981741562485695,0.027596857398748398
2373_0047_A_573	0,0,0.0007197577506303787,0.05399871990084648,0,0
2373_0047_A_574	0.017384547740221024,0.08388058841228485,0.039668574929237366,0,0.014715466648340225,0.09660004079341888
2373_0047_A_575	0.012598622590303421,0.31529635190963745,0,0,0.05582374706864357,0
2373_0047_A_570	0.21731625497341156,0.09206391870975494,0.04252324998378754,0,0.03633249178528786,0.06751894950866699
2373_0047_A_581	0.0052052028477191925,0.023262564092874527,0.04363654553890228,0,0.06725502014160156,0.009660404175519943
2373_0047_A_582	0.2262130230665207,0.1811770349740982,0.1374589055776596,0,0.06870594620704651,0.02683151885867119
2373_0047_A_583	0.034989405423402786,0,0,0,0,0.503032386302948
2373_0047_A_585	0.05312995985150337,0.08672340214252472,0.01566147990524769,0,0.03830507770180702,0.010417487472295761
2373_0047_A_588	0.030831385403871536,0,0.038754209876060486,0,0.015407506376504898,0.03471941873431206
2373_0047_A_586	0.025287199765443802,0,0.04091070592403412,0,0.0343516506254673,0.04196641966700554
2373_0047_A_591	0.047535527497529984,0.12122686207294464,0,0,0,0.005254056304693222
2373_0047_A_592	0.13399522006511688,0.34601935744285583,0,0,0,0.004394005984067917
2373_0045_A_549	0.06376533210277557,0.3189409375190735,0,0,0.0069806016981601715,0
2373_0045_A_552	0.030149448662996292,0.2751992344856262,0.05839395523071289,0,0.0022994615137577057,0
2373_0045_A_553	0.042912621051073074,0.24648399651050568,0.050047457218170166,0,0,0
2373_0045_A_557	0.03936608508229256,0.18259268999099731,0.014418484643101692,0,0.03999650850892067,0
2373_0045_A_555	0.0029647834599018097,0.41716182231903076,0.040212780237197876,0,0.060406122356653214,0.09101678431034088
2373_0045_A_551	0.042912621051073074,0.24648399651050568,0.050047457218170166,0,0,0
2373_0047_A_561	0,0,0,0,0,0.03691351041197777
2373_0047_A_563	0.01903058961033821,0.03153621405363083,0.29990413784980774,0,0.05543142929673195,0.04655398800969124
2373_0047_A_567	0.03270350769162178,0.016762729734182358,0.05431750416755676,0,0.07057130336761475,0.02331731840968132
2373_0047_A_565	0.021562937647104263,0.16527822613716125,0.14871671795845032,0.5414696931838989,0.41334038972854614,0.10795210301876068
2373_0047_A_566	0.057979244738817215,0.05299573391675949,0.0671655535697937,0.09556394815444946,0.17238497734069824,0.07539789378643036
2373_0047_A_571	0,1.0410701036453247,0.02062148042023182,0,0.07487168908119202,0
2373_0047_A_577	0,0.06747918576002121,0.020307006314396858,0,1.3295561075210571e-05,0
2373_0047_A_580	0.030374545603990555,0.08944237232208252,0,0.023109491914510727,0.025801721960306168,0.048678796738386154
2373_0047_A_587	0.031717974692583084,0,0.038852572441101074,0,0.02244282141327858,0.03736574575304985
2373_0047_A_584	0.06369675695896149,0,0,0,0,0.28492599725723267
2373_0047_A_589	0,0.03738357499241829,0.001286255195736885,0.006330233067274094,0,0.09016022086143494
2373_0047_A_593	0.00045939162373542786,0.018795210868120193,0.004770385101437569,0.018058907240629196,0.03104100003838539,0.03743785247206688
2373_0048_A_597	0.002591688185930252,0.022673167288303375,0.09131518006324768,0,0,0
2373_0048_A_598	0,0,0.0479290634393692,0,0,0.09841710329055786
2373_0048_A_604	0.00963546708226204,0.041311632841825485,0.03325378894805908,0.000596608966588974,0,0
2373_0048_A_606	0.04665561392903328,0.012319117784500122,0.029952051118016243,0,0.008065525442361832,0.024527858942747116
2373_0048_A_611	0,0,0.0692531168460846,0,0,0
2373_0048_A_619	0.022624541074037552,0.019875090569257736,0.06114305555820465,0,0,0
2373_0048_A_618	0,0,0.06628872454166412,0,0,0.029834982007741928
2373_0048_A_620	0.005707848817110062,0.011716891080141068,0.06693437695503235,0.04441383108496666,0,0.019719716161489487
2373_0048_A_629	0,0.028899870812892914,0.009165095165371895,0,0.04509437456727028,0.03063243255019188
2373_0048_A_627	0.045946259051561356,0.03597113490104675,0.07613763213157654,0,0.02465984597802162,0.02373383566737175
2373_0048_A_631	0,0,0.709166407585144,0.27257460355758667,0.32980555295944214,0.17801225185394287
2373_0048_A_632	0.02756338194012642,0.06572990119457245,0.2748866081237793,0,0.19937288761138916,0.01676536723971367
2373_0049_A_634	0,0,0,0,0,1.9766789674758911
2373_0050_A_636	0.050011832267045975,0,0.028620677068829536,0,0.03908947482705116,1.374219536781311
2373_0050_A_638	0,0.04899078235030174,0.042515695095062256,0,0.0582144595682621,0.05947088822722435
2373_0050_A_639	0,0,0.5014377236366272,0,0.2685042917728424,0.05256979539990425
2373_0048_A_596	0,0.009786870330572128,0.07984983921051025,0,0,0.04896945878863335
2373_0048_A_599	0.008073944598436356,0,0.053212881088256836,0,0.00401783362030983,0.16347040235996246
2373_0048_A_608	0.12782709300518036,0,0.023200618103146553,0,0.11149707436561584,0.22048012912273407
2373_0048_A_613	0.021956223994493484,0,1.300862431526184,0,0,0.0683581531047821
2373_0048_A_610	0,0.012603484094142914,0.08364956080913544,0.018403317779302597,0,0.028165947645902634
2373_0048_A_622	0.018820513039827347,0,0.035490982234478,1.6115162372589111,0.09010377526283264,0.06412328779697418
2373_0048_A_626	0,0.020971402525901794,0.02230033464729786,0,0,0
2373_0050_A_637	0.03598003461956978,0,0.04666620492935181,0,0.05450141802430153,1.341324806213379
2373_0050_A_642	0.03251420333981514,0.05438878387212753,0.1086435467004776,0,0.15598976612091064,0.01597299799323082
2373_0050_A_640	0,0.008983518928289413,0.07109203934669495,0,0.04577327147126198,0
2373_0050_A_641	0.023354757577180862,0.02965477481484413,0.002857433632016182,0,0.14673572778701782,0.021331187337636948
2373_0050_A_643	0.06740616261959076,0,0.14673534035682678,0.0743335634469986,0.12246173620223999,0
2373_0051_A_647	0.02683689072728157,0.020654868334531784,0.0477818101644516,0,0.3367989659309387,0
2373_0051_A_651	0.024603385478258133,0.012272786349058151,0.17867028713226318,0,0.319558322429657,0
2373_0051_A_654	0.05616219714283943,0.044836822897195816,0.013009356334805489,0.010659512132406235,0.030428651720285416,0
2373_0052_A_655	0.013640392571687698,0.05560754984617233,0.007954435423016548,0.03141316398978233,0.13680243492126465,0
2373_0051_A_653	0.03163276985287666,0.04714716598391533,0.007984505966305733,0,0.026356879621744156,0
2373_0052_A_659	0,0.05521812662482262,0,0.25618159770965576,0.09296014904975891,0.09433114528656006
2373_0052_A_657	0,0.048280682414770126,0.1046590656042099,1.0154742002487183,0.3385837972164154,0.2292117327451706
2373_0052_A_661	0,0.018232133239507675,0.1778566837310791,0.8779875040054321,0.16542327404022217,0.11146463453769684
2373_0052_A_660	0.052176523953676224,0.012448597699403763,0,0.6005802750587463,0.04696515575051308,0.07776211202144623
2373_0053_A_667	0,0,0,0,0.07222989201545715,1.3369359970092773
2373_0054_A_671	0,0.033887479454278946,0.02889414317905903,0,0,0.029332619160413742
2373_0055_A_675	0.4272881746292114,0.12623095512390137,0.04227986931800842,0,0.1266336739063263,0.04339652135968208
2373_0056_A_677	0.04231469705700874,0.15713092684745789,0.04556813836097717,0,0.16517823934555054,0.1255510151386261
2373_0057_A_683	0.024095643311738968,0.03289015591144562,0.023897381499409676,0,0,0
2373_0057_A_682	0,0.011655911803245544,0.01434636302292347,0,0,0
2373_0057_A_685	0.023524928838014603,0.003955073654651642,0.028855206444859505,0,0.009987268596887589,0
2373_0050_A_644	0,0.03780054301023483,0.07886362075805664,0,0,0.0023917295038700104
2373_0052_A_656	0.02541177347302437,0.045406635850667953,0,0.037060435861349106,0.1407305896282196,0
2373_0052_A_664	0.04764949157834053,0,0.020024942234158516,0,0,0.6147842407226562
2373_0053_A_668	0.02455805614590645,0.009105559438467026,0,0.01569051668047905,0.06418895721435547,0.31989386677742004
2373_0054_A_672	0,0.029710549861192703,0.0409722626209259,0,0,0.011109214276075363
2373_0055_A_674	0,0,0.0183402169495821,0,0,0.06274698674678802
2373_0055_A_676	0.2635332942008972,0.16569049656391144,0.03406727313995361,0.067328080534935,0.19663509726524353,0.12127543985843658
2373_0057_A_680	0.03468932583928108,0.02675974741578102,0.05542479455471039,0.0014518015086650848,0.07640007138252258,0.22601911425590515
2373_0057_A_681	0,0,0,0.018359821289777756,0,0.786227822303772
2373_0058_A_692	0,0,0.0048637110739946365,0,0,0
2373_0057_A_687	0.1017412543296814,0.10601116716861725,0.04347032308578491,0,0.10992380976676941,0.06731559336185455
2373_0058_A_688	0,0,0.015140237286686897,0,0,0
2373_0058_A_689	0,0,0.01787497289478779,0,0,0
2373_0058_A_694	0.0039366669952869415,0.04828359931707382,0.03612223267555237,0,0,0.004113953560590744
2373_0058_A_693	0,0,0.005891265347599983,0,0,0
2373_0058_A_695	0.16550816595554352,0.10318157076835632,0.01894328184425831,0,0,0
2373_0058_A_691	0,0,0.005714358761906624,0,0,0
2373_0058_A_697	0,0.01323193684220314,0.005557971075177193,0.0024255774915218353,0,0.06323736906051636
2373_0060_A_706	0.0045313723385334015,0.019366580992937088,0.038652002811431885,0.012206252664327621,0,0.0910508781671524
2373_0061_A_709	0,0.004033241420984268,0.06947863101959229,0,0,0.08678704500198364
2373_0062_A_715	0.02091159299015999,0.006846543401479721,0.05698482692241669,0,0,0.034650880843400955
2373_0063_A_718	0.012889523059129715,0.009533267468214035,0.01718592830002308,0,0.015030328184366226,0.016014259308576584
2373_0061_A_712	0.028473157435655594,0.037105198949575424,0.01479804702103138,0,0.008939269930124283,0.08348408341407776
2373_0063_A_717	0.01769470050930977,0,0.01297818310558796,0,0.01188153401017189,0.0037642084062099457
2373_0063_A_719	0.00979684665799141,0.01187223196029663,0,0,0,0
2373_0064_A_720	0.05385207012295723,0.02752610668540001,0.014466093853116035,0,0.09632706642150879,0
2373_0064_A_721	0.054144639521837234,0.01115633174777031,0.010315926745533943,0,0.10843071341514587,0
2373_0064_A_722	0.034559834748506546,0.04365038871765137,0.1041221171617508,0,0.06789079308509827,0.0010184012353420258
2373_0064_A_725	0.07476775348186493,0.06634759902954102,0.2624061703681946,0,0.1095915138721466,0.062208469957113266
2373_0064_A_726	0,0.009050022810697556,0.04659460484981537,0.008644085377454758,0,0.030417468398809433
2373_0064_A_724	0.046346474438905716,0.01035797968506813,0.05422566831111908,0,0.03987983241677284,0.0680781900882721
2373_0064_A_730	0.1939229816198349,0.05483211204409599,0.017968671396374702,0,0.061343152076005936,2.055144786834717
2373_0064_A_729	0.06648282706737518,0.022089190781116486,0.08159689605236053,0,0,0.03586853668093681
2373_0064_A_731	0.20221549272537231,0.048137422651052475,0,0,0.08813995122909546,2.321302890777588
2373_0064_A_732	0.3952670097351074,0.2997831702232361,0.04125867784023285,0,0.13222193717956543,0.4052194654941559
2373_0064_A_733	0.04183404520153999,0.023830804973840714,0.16901373863220215,0,0,0
2373_0064_A_735	0.008208442479372025,0.01467549055814743,0.020752640441060066,0.0017759911715984344,0,0
2373_0064_A_737	0.03300740197300911,0.06473208963871002,0.03622865676879883,0,0.033380601555109024,0.07595941424369812
2373_0064_A_736	0.5554666519165039,0.152375727891922,0,0.025325831025838852,0.13048040866851807,0.20086407661437988
2373_0064_A_739	0,0.03648975491523743,0.034488871693611145,0.682630181312561,0,0.02548275515437126
2373_0064_A_741	0.07512572407722473,0.06407196819782257,0,0.2494508922100067,0.11194069683551788,0.08994236588478088
2373_0058_A_696	0.0594223327934742,0.05825476348400116,0.07036082446575165,0,0.00865728035569191,0.07260178029537201
2373_0059_A_700	0.0047783441841602325,0,0,0,0,0
2373_0059_A_699	0.008263755589723587,0,0,0,0,0
2373_0059_A_701	0,0,0,0.01048455759882927,0,0
2373_0059_A_703	0,0.014442604035139084,0,0,0,0.01551523432135582
2373_0061_A_707	0.0032334215939044952,0.006693098694086075,0.052899137139320374,0,0,0.08347634971141815
2373_0061_A_711	0.05535684898495674,0.05780244991183281,0.06797510385513306,0,0.04949990287423134,0
2373_0061_A_714	0.03284083679318428,0.06754854321479797,0,0,0.02696007862687111,0.023715373128652573
2373_0061_A_708	0,0.0013933144509792328,0.05692867934703827,0,0,0.08524265885353088
2373_0061_A_713	0.011737097054719925,0.057783689349889755,0.16499915719032288,0,0.07098978757858276,0.012156251817941666
2373_0063_A_716	0.023884762078523636,0.020118098706007004,0.053360119462013245,0.008651327341794968,0.07180321216583252,0.053174715489149094
2373_0064_A_723	0.04883765056729317,0.01569601520895958,0.0625295490026474,0,0.0366845466196537,0.058038417249917984
2373_0064_A_727	0,0.016368795186281204,0.04816855490207672,0.019221540540456772,0.005884472280740738,0.03222718462347984
2373_0064_A_728	0,0.035650331526994705,0.08180411159992218,0,0.054261092096567154,0.05242307111620903
2373_0064_A_734	0,0.00644344836473465,0.023651884868741035,0.005396481603384018,0,0.0034448914229869843
2373_0064_A_738	0.01087186112999916,0,0.028917880728840828,1.4191654920578003,0,0.061730410903692245
2373_0064_A_740	0.11731921136379242,0.08901907503604889,0,0.03505995497107506,0.14858730137348175,0.07370144128799438
2373_0064_A_742	0.08040164411067963,0.049630969762802124,0.019061626866459846,0.10967406630516052,0.10946851968765259,0.3970038592815399
2373_0065_A_743	0.10152037441730499,0,0.01633434183895588,0,0.1474745273590088,0.03432846441864967
2373_0066_A_747	0,0.04921778663992882,0,0.19281849265098572,0.10182908177375793,0.08163811266422272
2373_0066_A_744	0.1600414514541626,0.09342777729034424,0,0,0.13637927174568176,0.014736872166395187
2373_0066_A_752	0.015001792460680008,0.07243223488330841,0.002432720735669136,0.04688410088419914,0.05669999495148659,0.02701447531580925
2373_0066_A_753	0,0.023598819971084595,0.2484467327594757,0.009350519627332687,0.7282099723815918,0.059511054307222366
2373_0066_A_750	0.03290342167019844,0.049746811389923096,0.031230108812451363,0.007087301462888718,0.04994368925690651,0.06532369554042816
2373_0066_A_754	0.1786799281835556,0,0.093706876039505,0,0.051030922681093216,1.7331548929214478
2373_0066_A_757	0.04135121777653694,0.06555895507335663,0.05799366533756256,0.5114752054214478,0.049554768949747086,0.03105936571955681
2373_0066_A_755	0,0.13168159127235413,0.2628892660140991,0.015598040074110031,0.35322582721710205,0.040616896003484726
2373_0066_A_758	0.03727536275982857,0.06635712087154388,0.0404219925403595,0,0.06810140609741211,0.017063166946172714
2373_0066_A_763	0,0.03382990509271622,0.06137131154537201,0.05490332469344139,0.10669867694377899,0.2482105940580368
2373_0066_A_762	0.05732058361172676,0,0.05245554447174072,0,1.3933794498443604,0.17155657708644867
2373_0066_A_761	0.08741070330142975,0,0.15423163771629333,0.1336844116449356,0.3165217936038971,0.9950873255729675
2373_0066_A_764	0.04742734506726265,0.11007058620452881,0.029260070994496346,0.23226386308670044,0.1010001003742218,0.09591585397720337
2373_0066_A_766	0.018600571900606155,0.020077701658010483,0.033421680331230164,0,0.009419415146112442,0
2373_0066_A_767	0.03156982734799385,0.018405277281999588,0.01752174086868763,0.005150537937879562,0.0244065560400486,0
2373_0067_A_769	0.10820870101451874,0.02382034808397293,0.0255157221108675,0.0023363642394542694,0.08529627323150635,0.04778721556067467
2373_0067_A_768	0.09338083863258362,0.05011560395359993,0,0,0.09932127594947815,0.017385657876729965
2373_0067_A_770	0.048564035445451736,0.028449438512325287,0.021667392924427986,0,0.02359897270798683,0.013404067605733871
2373_0067_A_771	0.13049833476543427,0,0.09829048812389374,0.01187988743185997,0.16043181717395782,0.8732327222824097
2373_0067_A_776	0.2150915116071701,0.06859665364027023,0,0,0.08531385660171509,0.09978081285953522
2373_0067_A_772	0.09500056505203247,0,0.1146935373544693,0.06190967187285423,0.23522311449050903,1.6298550367355347
2373_0067_A_774	0,0.04036969318985939,0.008174674585461617,0.12061300873756409,0.050893012434244156,0.39437609910964966
2373_0068_A_779	0.07698522508144379,0,0.0019219834357500076,0,0.05813482776284218,0.5853332281112671
2373_0069_A_783	0.14288820326328278,0.08252356201410294,0.004525618627667427,0,0.10658267140388489,0.05164308473467827
2373_0069_A_784	0.13029785454273224,0.07475448399782181,0.0011187512427568436,0,0.12640133500099182,0.0433771125972271
2373_0069_A_789	0.14888717234134674,0.04048511013388634,0,0.002538468688726425,0.32350003719329834,0.19225077331066132
2373_0069_A_788	0,0.013383019715547562,0.014577018097043037,0,0.0010373331606388092,0.04012821242213249
2373_0066_A_745	0,0,0.031039075925946236,0.07461880147457123,0.10742691159248352,0.21304726600646973
2373_0066_A_746	0,0,0.018019037321209908,0.12485077977180481,0.14565986394882202,0.18630577623844147
2373_0066_A_748	0,0.11606465280056,0.01824130304157734,0.13167759776115417,0.06965553760528564,0.09582057595252991
2373_0066_A_756	0.01237945631146431,0.026861339807510376,0,0.031620245426893234,0,0
2373_0066_A_759	0.084173783659935,0.11044080555438995,0.03412856161594391,0.00858650729060173,0,0.0064932070672512054
2373_0066_A_765	0.02822621539235115,0.09298926591873169,0.04729965329170227,0.17304068803787231,0.1396845281124115,0.15848930180072784
2373_0067_A_773	0.017589379101991653,0.06368140876293182,0.005062730982899666,0.8489751219749451,0,0.1577252596616745
2373_0067_A_777	0.06278370320796967,0.010243743658065796,0,0.01706550642848015,0.12608730792999268,0
2373_0067_A_778	0.07567097246646881,0.004790361970663071,0,0.019554566591978073,0.18228931725025177,0
2373_0068_A_782	0,0.012454289942979813,0.05793778598308563,0,0,0.0958714634180069
2373_0069_A_787	0.0014166422188282013,0.08230127394199371,0,0.22163362801074982,0.06664878129959106,0.12179823219776154
2373_0069_A_791	0.11242146790027618,0.14586955308914185,0.03792703151702881,0.01849469169974327,0.020033005625009537,0.142019122838974
2373_0069_A_792	0.04378052428364754,0.021597735583782196,0.019486742094159126,0.12857772409915924,0.1167776882648468,0.6730197072029114
2373_0069_A_793	0,0.048304542899131775,0.15204423666000366,0.050580259412527084,0.04544055834412575,0.7020928859710693
2373_0069_A_796	0.03190966323018074,0.08936391770839691,0.0019948501139879227,0.013744678348302841,0.016171399503946304,0
2373_0069_A_795	0.16825418174266815,0.017556097358465195,0,0,0.21358543634414673,2.4103989601135254
2373_0069_A_794	0.30085819959640503,0.10673306882381439,0.003421904519200325,0.07401598989963531,0.07265065610408783,2.374692440032959
2373_0069_A_797	0,0.09556035697460175,0.008299561217427254,0.14406555891036987,0.06770750880241394,0.08002640306949615
2373_0069_A_798	0.08654528856277466,0.00819564238190651,0,0.1895395666360855,0.042478565126657486,0.3220021426677704
2373_0069_A_790	0.707263708114624,0.20344793796539307,0.02463826723396778,0.023772265762090683,0.07904887199401855,0.43377628922462463
2373_0069_A_799	0.07439546287059784,0.07194666564464569,0.008458318188786507,0,0.03501642122864723,0
2373_0069_A_801	0.02730480208992958,0.1100296676158905,0,0.09381535649299622,0.10907942056655884,0.15806327760219574
2373_0069_A_803	0,0.07431124150753021,0.0003195125609636307,0.06073034927248955,0.01605326309800148,0
2373_0069_A_802	0.05339004471898079,0.09654487669467926,0,0.2895728051662445,0.05575859919190407,0
2373_0069_A_804	0.05306120589375496,0.12838315963745117,0.026279689744114876,0.15610720217227936,0.050305817276239395,0
2373_0069_A_807	0.011602390557527542,0.020883463323116302,0.05708587169647217,0,0.05013665929436684,0.11963902413845062
2373_0070_A_809	0.014066237956285477,0.0009424425661563873,0.2223166525363922,0,0.01971215382218361,0
2373_0069_A_806	0,0,0.009255962446331978,0,0,0
2373_0069_A_805	0,0,0.009385379031300545,0,0,0
2373_0070_A_810	0.06696511805057526,0.03503761813044548,0.5923375487327576,0,0.004680398851633072,0.11813493072986603
2373_0070_A_808	0,0.019417446106672287,0.02984030731022358,0,0,0.09834519028663635
2373_0070_A_811	0.02651076391339302,0,0.2291843295097351,0,0,0
2373_0070_A_815	0.04402061179280281,0,0.22231251001358032,0,0,0
2373_0070_A_817	0.03614290431141853,0,0.5023921132087708,0,0,0
2373_0070_A_814	0.009086120873689651,0.034566666930913925,0.04036413133144379,0,0.009601239114999771,0.04556213691830635
2373_0070_A_816	0.014197606593370438,0.017440281808376312,0.04511897265911102,0,0,0.03564191982150078
2373_0070_A_818	0,0,0.349342405796051,0,0.08456751704216003,0.6167387366294861
2373_0070_A_821	0.006086725741624832,0.005962755531072617,0.06017337739467621,0.0043039582669734955,0.01614663377404213,0
2373_0070_A_822	0.02650235965847969,0.010691110044717789,0.03390821814537048,0,0.01699191704392433,0.028198402374982834
2373_0070_A_824	0.13195852935314178,0.04859033226966858,0.03143453598022461,0,0.0979766845703125,0.0923803299665451
2373_0070_A_825	0.038834113627672195,0.03106849640607834,0.031311675906181335,0,0.004015330225229263,0.04812705144286156
2373_0070_A_826	0.07267647981643677,0,1.3545881509780884,0,0,0.049705225974321365
2373_0070_A_829	0.04578276351094246,0.07059945166110992,0,0.12444993853569031,0.00018835440278053284,0
2373_0070_A_832	0.2510296702384949,0.12431606650352478,0.07052043080329895,0,0.14962980151176453,0.291444331407547
2373_0070_A_831	0,0,0.22535836696624756,0,0.0024651922285556793,0
2373_0070_A_830	0.02944018319249153,0.09998063743114471,0.11211490631103516,0,0.07235836982727051,0.08576051890850067
2373_0070_A_837	0.02304159477353096,0.039071258157491684,0.010067017748951912,0,0.027716610580682755,0.005198385566473007
2373_0070_A_836	0.03971429541707039,0.07450854778289795,0.1818435937166214,0,0.03752324357628822,0
2373_0070_A_833	0.2908087372779846,0.4449487030506134,0,0,0,1.0641056299209595
2373_0070_A_838	0.012499827891588211,0,0.04526256024837494,0,0,0.0033263377845287323
2373_0070_A_839	0,0,0.03777812421321869,0.0033928565680980682,0,0.003957908600568771
2373_0070_A_840	0.00457044318318367,0.045052241533994675,0.039828330278396606,0,0.00521266832947731,0
2373_0070_A_841	0.03717701509594917,0.005138508975505829,0.19964367151260376,0,0.0035653449594974518,0
2373_0070_A_843	0.02309330180287361,0.036562636494636536,0.12478624284267426,0,0.002036217600107193,0
2373_0070_A_813	0.005241084843873978,0.0051884725689888,0.26179397106170654,0,0.007227305322885513,0
2373_0070_A_812	0,0.020379140973091125,0.02824878878891468,0,0,0.06324759125709534
2373_0070_A_819	0.034346628934144974,0,0.25081342458724976,0,0,0
2373_0070_A_820	0.01263510063290596,0.04672194644808769,0.026402147486805916,0,0.02945176139473915,0.005527939647436142
2373_0070_A_823	0.07805992662906647,0.03940517082810402,0,0,0.03799543157219887,0.05946973338723183
2373_0070_A_828	0.021100718528032303,0,0.022906409576535225,0,0.023638252168893814,0.28886160254478455
2373_0070_A_827	0.07417140901088715,0.0527375154197216,0.10171222686767578,0,0.06352141499519348,0.014750581234693527
2373_0070_A_834	0.043238747864961624,0.03188658878207207,0.044476792216300964,0,0.03238261118531227,0.03127923235297203
2373_0070_A_835	0.048240769654512405,0.08849954605102539,0.02228713221848011,0,0,0.04552418366074562
2373_0070_A_842	0.01761733368039131,0.04014720395207405,0.02862030453979969,0,0.013150248676538467,0.03225402161478996
2373_0070_A_844	0.12470443546772003,0.06890805810689926,0.04221217334270477,0,0.03910455480217934,0.01214536651968956
2373_0070_A_845	0.09484677016735077,0.03276257589459419,0.032105088233947754,0.01444258913397789,0,0
2373_0070_A_846	0.015317488461732864,0,0.5304710865020752,0,0,0
2373_0070_A_847	0.334236204624176,0,1.1426246166229248,0,0.17386633157730103,0.8187044858932495
2373_0070_A_851	0.10280279815196991,0,0.021052928641438484,0,0,1.8848520517349243
2373_0071_A_854	0,0,0.017904730513691902,0,0,0.011152621358633041
2373_0071_A_857	0.033573735505342484,0.07788145542144775,0.004309551790356636,0,0.004731480032205582,0.0021135173738002777
2373_0072_A_860	0.08081382513046265,0,0.7169124484062195,0,0.0015252865850925446,0.861469030380249
2373_0074_A_865	0.059065867215394974,0.09061820805072784,0.06540949642658234,0.028007816523313522,0.07402050495147705,0.044962745159864426
2373_0075_A_869	0.24698975682258606,0.009310055524110794,0.01820765621960163,0,0.06740456819534302,1.9740232229232788
2373_0075_A_868	0.01216180995106697,0.04303155466914177,0.04974837601184845,0,0,0
2373_0075_A_872	0.02149786427617073,0,0,0,0,1.114814043045044
2373_0075_A_873	0.06658588349819183,0.028136160224676132,0.24095603823661804,1.6536285877227783,0,0
2373_0075_A_874	0.576490044593811,0.041967544704675674,0.13130927085876465,0,0.015243355184793472,1.848518967628479
2373_0075_A_878	0.27739113569259644,0.03684299811720848,0,0.0018076561391353607,0.2536965012550354,2.503021717071533
2373_0075_A_876	0.029505450278520584,0.04141712933778763,0.03417900204658508,0,0,0
2373_0075_A_882	0.01084180548787117,0.08753915131092072,0.2314092516899109,0,0.009094569832086563,0.03077760711312294
2373_0075_A_883	0,0,0.024800660088658333,0,0.05756053701043129,0.05522577092051506
2373_0075_A_886	0.05577575042843819,0.07308425009250641,0.03975041210651398,0,0.04215485230088234,0.03366286680102348
2373_0075_A_889	0.03631119802594185,0.029178306460380554,0.09104560315608978,0,0.011567149311304092,0.1240110695362091
2373_0075_A_887	0.031954456120729446,0.03296308219432831,0.041607826948165894,0.06928403675556183,0.11057406663894653,0.0629531741142273
2373_0075_A_888	0.014821399003267288,0,0.02387637086212635,0,0.08381754159927368,0.1336759626865387
